Code,Label
360481003,Common atrioventricular canal
253373002,Atrioventricular septal defect - isolated atrial component
93051009,Congenital dilatation of atrium
73660006,Congenital subaortic stenosis
56309007,Congenital subaortic stenosis of tunnel type
8712002,Congenital subaortic stenosis due to fibromuscular shelf
448415009,Subaortic stenosis due to common atrioventricular valve
360473004,Congenital muscular subaortic stenosis
472796007,Congenital subaortic stenosis due to restrictive ventricular septal defect associated with functionally univentricular heart
83130006,Eisenmenger's defect
94702005,Multiple congenital cardiac defects
94703000,Multiple intracardiac shunts
253264007,"Congenital heart disease, septal and bulbar anomalies"
19249002,Premature closure of foramen ovale
446326008,Premature restriction of foramen ovale
204395001,Congenital aneurysm of heart
253544001,Congenital left ventricular aneurysm
447876009,Congenital aneurysm of subaortic left ventricle
448028009,Congenital left ventricular submitral valve aneurysm
253533009,Right ventricular outflow tract atresia
70320004,Congenital anomaly of heart valve
4374004,Congenital anomaly of tricuspid valve
92944008,Congenital abnormal shape of tricuspid valve
253391007,Parachute malformation of tricuspid valve
253377001,Dilatation of tricuspid annulus
63042009,Congenital atresia of tricuspid valve
204354004,Congenital tricuspid atresia and stenosis
60232001,Cleft leaflet of tricuspid valve
253382008,Double orifice of tricuspid valve
36233006,Congenital stenosis of tricuspid valve
447829000,Congenital abnormality of tricuspid chordae tendinae
449455000,Abnormal attachment of tricuspid chordae tendinae
253384009,Accessory tissue on tricuspid leaflet
447830005,Congenital abnormality of tricuspid leaflet
253381001,Absent tricuspid leaflet
253378006,Overriding tricuspid valve
204357006,Ebstein's anomaly
17394001,Ebstein's anomaly with atrial septal defect
449158005,Ebstein's anomaly of tricuspid valve with atrialization of right ventricular chamber
448074008,Ebstein's anomaly with functional tricuspid stenosis
447915002,Ebstein's anomaly of left sided tricuspid valve with discordant atrioventricular connections
253379003,Straddling tricuspid valve
83119008,Congenital insufficiency of tricuspid valve
93076005,Congenital hypertrophy of tricuspid valve
43176009,Congenital hypoplasia of tricuspid valve
253376005,Tricuspid annulus hypoplasia
253394004,Hypoplastic tricuspid papillary muscle
92976003,Congenital absence of tricuspid valve
253392000,Absent tricuspid papillary muscle
448073002,Congenital abnormality of tricuspid papillary muscle
253393005,Fused tricuspid papillary muscle
93287006,Congenital hypoplasia of pulmonary valve
253585006,Pulmonary valve cusp hypoplasia
449354002,Hypoplasia of pulmonary cusps of absent pulmonary valve type
123656005,Congenital atresia of cardiac valve
204342004,Congenital atresia of pulmonary valve
253593006,Imperforate pulmonary valve
23063005,Congenital atresia of mitral valve
51442005,Congenital atresia of aortic valve
253374008,Congenital abnormality of atrioventricular valves in atrioventricular septal defect
449382009,Congenital abnormality of atrioventricular valve leaflet in atrioventricular septal defect
449383004,Congenital abnormality of atrioventricular valve papillary muscle in atrioventricular septal defect
448793002,Bicuspid truncal valve
253578007,Congenital abnormality of arterial valves
204339005,Congenital pulmonary valve abnormality
204346001,Congenital fusion of pulmonary valve segment
447683000,Discontinuity between mitral valve and pulmonary valve
253587003,Commissural fusion of pulmonary valve
302943003,Abnormal number of pulmonary valve cusps
253598002,Unicuspid pulmonary valve
447697008,Unicommissural unicuspid pulmonary valve
448004007,Acommissural unicuspid pulmonary valve
253600008,Quadricuspid pulmonary valve
253599005,Bicuspid pulmonary valve
449140004,Right-left orientation of bicuspid pulmonary valve
448946000,Anterior-posterior orientation of bicuspid pulmonary valve
449124002,Eccentric opening of tricuspid pulmonary valve
253588008,Pulmonary valve dysplasia
204345002,Congenital fusion of pulmonic cusps
253597007,Accessory tissue on pulmonary valve cusp
13689005,Congenital anomaly of aortic valve
77696009,Double aortic valve
28656008,Congenital insufficiency of aortic valve
253602000,Commissural fusion of aortic valve
253609009,Abnormal number of aortic valve cusps
253611000,Quadricuspid aortic valve
253610004,Unicuspid aortic valve
447696004,Unicommissural unicuspid aortic valve
448085005,Acommissural unicuspid aortic valve
253603005,Eccentric opening of aortic valve
449123008,Eccentric opening of tricuspid aortic valve
449316002,Congenital abnormality of right atrioventricular valve in double inlet ventricle
449032008,Congenital abnormality of right atrioventricular valve papillary muscle in double inlet ventricle
449315003,Congenital abnormality of right atrioventricular valve chordae tendinae in double inlet ventricle
449031001,Congenital abnormality of right atrioventricular valve leaflet in double inlet ventricle
92963009,Congenital absence of chordae tendineae
449005003,Absence of mitral chordae tendinae
449563001,Absence of primary mitral chordae tendinae
253414002,Atrioventricular septal defect and common atrioventricular junction
445334007,Atrioventricular septal defect with additional muscular ventricular septal defect
253417009,Atrioventricular septal defect - ventricular component
253418004,Atrioventricular septal defect - ventricular component under superior bridging leaflet
448919005,Atrioventricular septal defect with ventricular component under superior bridging leaflet without chordal attachment to ventricular septal crest
253420001,Atrioventricular septal defect with ventricular component under superior bridging leaflet with chords to papillary muscle on right ventricular side septum
253419007,Atrioventricular septal defect with ventricular component under superior bridging leaflet with chords at crest ventricular septum
253421002,Atrioventricular septal defect with ventricular component under free floating superior bridging leaflet and chords to papillary muscle at right ventricular free wall
448183001,Atrioventricular septal defect with ventricular component and interchordal shunting under superior bridging leaflet
448331000,Atrioventricular septal defect with restrictive ventricular component
448184007,Atrioventricular septal defect with ventricular component and shunting under connecting tongue with separate orifices
253422009,Atrioventricular septal defect - ventricular component under inferior bridging leaflet
449379004,Atrioventricular septal defect with ventricular component under inferior bridging leaflet with chords to crest ventricular septum
448182006,Atrioventricular septal defect with ventricular component and interchordal shunting under inferior bridging leaflet
445002005,Atrioventricular septal defect with separate atrioventricular orifices
253415001,Atrioventricular septal defect - isolated ventricular component
253416000,Atrioventricular septal defect: atrial and ventricular components
444961009,Atrioventricular septal defect with common atrioventricular orifice
445264002,Atrioventricular septal defect with ventricular imbalance consisting of dominant left ventricle and hypoplastic right ventricle
445299003,Atrioventricular septal defect with ventricular imbalance consisting of dominant right ventricle and hypoplastic left ventricle
448119006,Atrioventricular septal defect with atrioventricular valve regurgitation
449457008,Atrioventricular septal defect with atrioventricular valve regurgitation through left superior bridging leaflet lateral mural commissure
449539009,Atrioventricular septal defect with atrioventricular valve regurgitation through right inferior bridging leaflet inferior mural commissure
449459006,Atrioventricular septal defect with atrioventricular valve regurgitation through left inferior bridging leaflet lateral mural commissure
449538001,Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior superior bridging leaflet commissure
449490008,Atrioventricular septal defect with atrioventricular valve regurgitation through right septal commissure
449537006,Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior inferior mural commissure
449456004,Atrioventricular septal defect with atrioventricular valve regurgitation through left septal commissure
448118003,Atrioventricular septal defect with atrial and ventricular components and separate atrioventricular valves
448604006,Congenital abnormality of pulmonary valve cusp
449133000,Absence of pulmonary valve cusp
93075009,Congenital hypertrophy of pulmonary valve
447937009,Congenital abnormality of aortic valve cusp
253608001,Accessory tissue on aortic valve cusp
448634001,Absent aortic valve cusp
72352009,Bicuspid aortic valve
250983006,Bicuspid doming of aortic cusp
448819009,Right-left orientation of bicuspid aortic valve
448790004,Anterior-posterior orientation of bicuspid aortic valve
253607006,Hypoplasia of aortic valve cusp
36079008,Double cardiac valve orifice
123658006,Congenital cleft of cardiac valve
78495000,Cleft leaflet of mitral valve
1131009,Congenital valvular insufficiency
29928006,Congenital insufficiency of mitral valve
15096009,Congenital insufficiency of pulmonary valve
37171002,Abnormal number of leaflets
29375001,Abnormal number of cusps
76257003,Bicuspid cardiac valve
54073003,Monocuspid cardiac valve
253584005,Accessory tissue on truncal valve cusp
78320000,Quadricuspid cardiac valve
75372006,Congenital anomaly of mitral valve
253399009,Straddling mitral valve
204363002,Supernumerary cusps of the mitral valve
253403000,Ebstein-like downward displacement of mitral valve
92923008,Congenital abnormal shape of mitral valve
448497000,Congenital deformity of mitral valve annulus
447774002,Congenital midvalvar ring of mitral leaflet
78196008,Double mitral valve
91634006,Fused commissures of mitral valve
253397006,Overriding mitral valve
447681003,Continuity between mitral valve and pulmonary valve
204362007,Parachute malformation of mitral valve
93271008,Congenital hypoplasia of mitral valve
449270002,Hypoplasia of mitral valve annulus
253413008,Hypoplastic mitral papillary muscle
253412003,Fused mitral papillary muscles
449110001,Congenital billowing of mitral valve leaflet
253405007,Accessory tissue on mitral leaflet
448844001,Multiple mitral papillary muscles with hammock valve
253404006,Anterior leaflet of mitral valve attached to septum
92969008,Congenital absence of mitral valve
253411005,Absent mitral papillary muscle
93234006,Congenital hypertrophy of mitral valve
253395003,Mitral valve dysplasia
253396002,Mitral leaflet dysplasia
109431006,Ebstein-like malformation of the mitral valve
449029005,Imperforate ventriculoarterial valve
449512001,Imperforate right ventriculoarterial valve
449511008,Imperforate left ventriculoarterial valve
92974000,Congenital absence of papillary muscle
93237004,Congenital hypoplasia of aortic valve
92888002,Congenital abnormal shape of aortic valve
36133000,Abnormal position of cardiac valve
447822009,Congenital prolapse of aortic valve
448161000,Aortic valve overriding ventricular septum
